ctn_no,category,actual_position_block,bay,stack,tier,first_inyard_time,last_outyard_time,order,vessel_reference,destination_port_code,ctn_status,ctn_size,weight,ctn_weight,flag
TGHU6358909,1,54,84,6,4,2022/11/3 10:12,,246,AWS2,USLGB,1,2.25,10216.7,3,0
CMAU7838793,1,54,38,6,1,2022/11/3 10:17,,247,AWS2,USLG1,1,2.25,12649.6,4,0
OOCU4790795,1,52,52,3,1,2022/11/3 10:18,,248,AWS2,USLG4,1,2,19940,6,0
CSNU6344560,1,59,20,1,4,2022/11/3 10:26,,249,AWS2,USLGB,1,2.25,11504.9,3,0
TGHU0857813,1,43,51,2,4,2022/11/3 10:28,,250,AWS2,USLGB,1,1,8657,2,0
CSNU6452040,1,59,20,2,1,2022/11/3 10:28,,251,AWS2,USLGB,1,2.25,12774,4,0
OOLU8687890,1,59,14,3,2,2022/11/3 10:31,,252,AWS2,USLGB,1,2.25,21090,7,0
TCNU2653838,1,56,18,6,1,2022/11/3 10:32,,253,AWS2,USLG1,1,2.25,9301,3,0
CXRU1552680,1,59,14,3,3,2022/11/3 10:34,,254,AWS2,USLGB,1,2.25,30883.1,10,0
TRHU4005078,1,51,54,5,2,2022/11/3 10:36,,255,AWS2,USLGB,1,2.25,8832,2,0
TEMU7046652,1,59,14,3,4,2022/11/3 10:37,,256,AWS2,USLGB,1,2.25,24797.2,8,0
FFAU4208079,1,52,76,1,1,2022/11/3 10:37,,257,AWS2,USLG4,1,2.25,15055.6,5,0
OOLU9213961,1,52,48,4,1,2022/11/3 10:39,,258,AWS2,USLGB,1,2.25,12774,4,0
TGHU9402158,1,59,54,4,4,2022/11/3 10:41,,259,AWS2,USLG4,1,2.25,14836.9,4,0
CSNU7419344,1,59,68,2,1,2022/11/3 10:44,,260,AWS2,USLGB,1,2.25,10970,3,0
OOLU4291112,1,51,74,2,2,2022/11/3 10:44,,261,AWS2,USLGB,1,2,17116,5,0
TRHU8221244,1,53,64,2,3,2022/11/3 10:46,,262,AWS2,USLG4,1,2.25,14740.3,4,0
OOLU9466846,1,59,68,2,2,2022/11/3 10:47,,263,AWS2,USLGB,1,2.25,11434,3,0
DRYU9903643,1,51,70,1,2,2022/11/3 10:49,,264,AWS2,USLGB,1,2.25,15443,5,0
TCNU2046897,1,52,24,2,1,2022/11/3 10:52,,265,AWS2,USLG3,1,2.25,9265,3,0
CEOU2148009,1,43,51,3,4,2022/11/3 10:52,,266,AWS2,USLGB,1,1,19297,6,0
SEKU5909515,1,54,38,2,1,2022/11/3 10:55,,267,AWS2,USLGB,1,2.25,11276.5,3,0
TGBU4092778,1,51,70,1,3,2022/11/3 10:55,,268,AWS2,USLGB,1,2.25,17812.6,5,0
OOLU9802853,1,57,78,1,2,2022/11/3 10:59,,269,AWS2,USLG1,1,2.25,23230,7,0
OOCU8596659,1,59,68,2,3,2022/11/3 10:59,,270,AWS2,USLGB,1,2.25,12774,4,0
TGBU7910688,1,54,38,2,2,2022/11/3 11:00,,271,AWS2,USLGB,1,2.25,15391,5,0
CSNU6633583,1,51,54,5,3,2022/11/3 11:00,,272,AWS2,USLGB,1,2.25,6940,2,0
UETU9006038,1,55,20,2,4,2022/11/3 11:02,,273,AWS2,USLGB,1,2.25,24402,8,0
EGHU8209710,1,54,38,2,3,2022/11/3 11:02,,274,AWS2,USLGB,1,2.25,13462.4,4,0
CMAU8392772,1,59,32,5,3,2022/11/3 11:04,,275,AWS2,USLGB,1,2,23300,7,0
FFAU2681415,1,51,24,5,1,2022/11/3 11:04,,276,AWS2,USLG4,1,2.25,9482,3,0
OOLU8738282,1,51,70,1,4,2022/11/3 11:07,,277,AWS2,USLGB,1,2.25,15600,5,0
CCLU6953070,1,54,38,2,4,2022/11/3 11:08,,278,AWS2,USLGB,1,2.25,13651.2,4,0
TGHU9787506,1,59,54,2,1,2022/11/3 11:08,,279,AWS2,USLG4,1,2.25,23773,7,0
FCIU9567464,1,59,68,2,4,2022/11/3 11:11,,280,AWS2,USLGB,1,2.25,12900,4,0
CAIU8799739,1,54,38,2,5,2022/11/3 11:12,,281,AWS2,USLGB,1,2.25,14296,4,0
TCNU7420654,1,51,54,5,4,2022/11/3 11:12,,282,AWS2,USLGB,1,2.25,8104,2,0
BSIU9503786,1,59,58,1,1,2022/11/3 11:14,,283,AWS2,USLGB,1,2.25,10082.4,3,0
SEKU5722735,1,51,54,5,5,2022/11/3 11:17,,284,AWS2,USLGB,1,2.25,8066,2,0
FFAU3100650,1,52,56,1,1,2022/11/3 11:21,,285,AWS2,USLGB,1,2.25,11914,3,0
TRHU4094265,1,51,74,2,3,2022/11/3 11:22,,286,AWS2,USLGB,1,2.25,19736.7,6,0
TEMU6953704,1,43,26,5,1,2022/11/3 11:22,,287,AWS2,USLGB,1,2.25,15590,5,0
CSNU6458958,1,52,56,1,2,2022/11/3 11:25,,288,AWS2,USLGB,1,2.25,12815,4,0
CSNU7368210,1,43,26,5,2,2022/11/3 11:26,,289,AWS2,USLGB,1,2.25,8769,2,0
CMAU5588355,1,59,60,5,1,2022/11/3 11:27,,290,AWS2,USLG2,1,2.25,9940,3,0
OOCU8691933,1,52,56,6,1,2022/11/3 11:27,,291,AWS2,USLGB,1,2.25,23470,7,0
TGHU6833450,1,54,50,4,1,2022/11/3 11:28,,292,AWS2,USLGB,1,2.25,23133,7,0
CBHU7060913,1,51,24,5,2,2022/11/3 11:28,,293,AWS2,USLG4,1,2.25,7787.9,2,0
TGBU9212412,1,52,56,1,3,2022/11/3 11:31,,294,AWS2,USLGB,1,2.25,11542,3,0
OOLU9458856,1,33,72,2,5,2022/11/3 11:31,,295,AWS2,USLGB,1,2.25,9428,3,0
FCIU9805460,1,59,84,2,1,2022/11/3 11:32,,296,AWS2,USLGB,1,2.25,12351,4,0
OOLU0204110,1,43,91,6,2,2022/11/3 11:33,,297,AWS2,USLG6,1,1,8266,2,0
UETU5372260,1,52,56,1,4,2022/11/3 11:34,,298,AWS2,USLGB,1,2.25,12900,4,0
EITU1687343,1,59,84,2,2,2022/11/3 11:35,,299,AWS2,USLGB,1,2.25,10634,3,0
